"","ART_NUM","ART_START","ART_END","WORDS","DATE"
"867",867,48302,48361,321,18415
"868",868,48362,48419,298,18415
"869",869,48420,48474,448,18415
"870",870,48475,48518,389,18415
"871",871,48519,48576,457,18415
"872",872,48577,48626,290,18415
"873",873,48627,48688,484,18415
"874",874,48689,48746,457,18415
"875",875,48747,48806,485,18415
"876",876,48807,48868,448,18415
"877",877,48869,48931,791,18416
"878",878,48932,48988,787,18417
"879",879,48989,49044,456,18418
"880",880,49045,49097,363,18418
"881",881,49098,49146,326,18418
"882",882,49147,49210,1238,18418
"883",883,49211,49261,396,18418
"884",884,49262,49322,577,18418
"885",885,49323,49368,333,18418
"886",886,49369,49417,312,18418
"887",887,49418,49469,639,18418
"888",888,49470,49513,157,18418
"889",889,49514,49560,376,18418
"890",890,49561,49636,1080,18418
"891",891,49637,49683,271,18419
"892",892,49684,49750,674,18419
"893",893,49751,49821,752,18419
"894",894,49822,49870,258,18419
"895",895,49871,49925,519,18419
"896",896,49926,49981,527,18419
"897",897,49982,50033,312,18419
"898",898,50034,50105,685,18419
"899",899,50106,50159,499,18419
"900",900,50160,50215,422,18419
"901",901,50216,50267,446,18419
"902",902,50268,50331,603,18420
"903",903,50332,50386,418,18420
"904",904,50387,50439,510,18420
"905",905,50440,50526,1370,18420
"906",906,50527,50578,502,18420
"907",907,50579,50630,502,18420
"908",908,50631,50669,110,18420
"909",909,50670,50710,200,18420
"910",910,50711,50768,775,18420
"911",911,50769,50834,569,18420
"912",912,50835,50898,439,18420
"913",913,50899,50968,696,18420
"914",914,50969,51035,824,18420
"915",915,51036,51092,410,18421
"916",916,51093,51137,352,18421
"917",917,51138,51200,756,18421
"918",918,51201,51236,337,18421
"919",919,51237,51285,294,18421
"920",920,51286,51336,381,18421
"921",921,51337,51387,357,18421
"922",922,51388,51437,444,18421
"923",923,51438,51499,818,18421
"924",924,51500,51543,374,18421
"925",925,51544,51592,504,18421
"926",926,51593,51649,470,18421
"927",927,51650,51697,398,18421
"928",928,51698,51748,483,18421
"929",929,51749,51791,306,18421
"930",930,51792,51847,507,18421
"931",931,51848,51901,439,18421
"932",932,51902,51951,415,18421
"933",933,51952,52003,451,18422
"934",934,52004,52054,403,18422
"935",935,52055,52091,315,18422
"936",936,52092,52155,711,18422
"937",937,52156,52216,488,18422
"938",938,52217,52266,418,18422
"939",939,52267,52323,429,18422
"940",940,52324,52385,617,18423
"941",941,52386,52438,370,18425
"942",942,52439,52489,450,18425
"943",943,52490,52544,517,18425
"944",944,52545,52609,474,18425
"945",945,52610,52648,295,18425
"946",946,52649,52733,1020,18425
"947",947,52734,52777,173,18426
"948",948,52778,52834,435,18426
"949",949,52835,52896,419,18426
"950",950,52897,52941,297,18426
"951",951,52942,53000,669,18426
"952",952,53001,53062,556,18426
"953",953,53063,53126,736,18426
"954",954,53127,53187,693,18426
"955",955,53188,53224,828,18427
"956",956,53225,53258,321,18427
"957",957,53259,53311,269,18427
"958",958,53312,53361,590,18427
"959",959,53362,53399,321,18427
"960",960,53400,53466,539,18427
"961",961,53467,53517,357,18427
"962",962,53518,53562,311,18427
"963",963,53563,53610,248,18427
"964",964,53611,53674,733,18427
"965",965,53675,53738,717,18427
"966",966,53739,53814,821,18427
"967",967,53815,53893,1073,18427
"968",968,53894,53969,945,18427
"969",969,53970,54047,1040,18427
"970",970,54048,54104,425,18428
"971",971,54105,54157,420,18428
"972",972,54158,54214,437,18428
"973",973,54215,54270,374,18428
"974",974,54271,54337,640,18428
"975",975,54338,54425,1144,18428
"976",976,54426,54545,1485,18428
"977",977,54546,54692,1727,18428
"978",978,54693,55073,2525,18428
"979",979,55074,55129,449,18428
"980",980,55130,55182,550,18428
"981",981,55183,55229,342,18429
"982",982,55230,55295,696,18429
"983",983,55296,55347,566,18429
"984",984,55348,55379,254,18429
"985",985,55380,55450,522,18429
"986",986,55451,55514,435,18429
"987",987,55515,55594,915,18430
"988",988,55595,55673,1173,18430
"989",989,55674,55706,246,18430
"990",990,55707,55754,401,18432
"991",991,55755,55803,558,18432
"992",992,55804,55855,472,18432
"993",993,55856,55908,529,18432
"994",994,55909,55952,301,18432
"995",995,55953,56361,3076,18432
"996",996,56362,56404,256,18432
"997",997,56405,56467,574,18432
"998",998,56468,56560,923,18432
"999",999,56561,56623,492,18432
"1000",1000,56624,56683,514,18432
"1001",1001,56684,56729,381,18432
"1002",1002,56730,56795,786,18433
"1003",1003,56796,56868,595,18433
"1004",1004,56869,56910,294,18433
"1005",1005,56911,56961,385,18433
"1006",1006,56962,57005,206,18433
"1007",1007,57006,57061,434,18433
"1008",1008,57062,57124,478,18433
"1009",1009,57125,57184,913,18433
"1010",1010,57185,57266,876,18433
"1011",1011,57267,57349,1468,18433
"1012",1012,57350,57413,571,18433
"1013",1013,57414,57468,409,18434
"1014",1014,57469,57523,451,18434
"1015",1015,57524,57560,334,18434
"1016",1016,57561,57625,488,18434
"1017",1017,57626,57671,428,18434
"1018",1018,57672,57737,650,18434
"1019",1019,57738,57797,436,18434
"1020",1020,57798,57879,775,18434
"1021",1021,57880,57934,424,18435
"1022",1022,57935,57981,391,18435
"1023",1023,57982,58026,399,18435
"1024",1024,58027,58081,885,18435
"1025",1025,58082,58130,384,18435
"1026",1026,58131,58178,793,18435
"1027",1027,58179,58224,369,18435
"1028",1028,58225,58272,195,18435
"1029",1029,58273,58336,675,18435
"1030",1030,58337,58390,439,18435
"1031",1031,58391,58442,458,18436
"1032",1032,58443,58476,241,18436
"1033",1033,58477,58531,743,18436
"1034",1034,58532,58586,421,18436
"1035",1035,58587,58642,426,18436
"1036",1036,58643,58708,711,18436
"1037",1037,58709,58774,678,18436
"1038",1038,58775,58836,378,18436
"1039",1039,58837,58886,389,18436
"1040",1040,58887,58936,433,18436
"1041",1041,58937,58994,443,18436
"1042",1042,58995,59045,410,18437
"1043",1043,59046,59098,331,18437
"1044",1044,59099,59143,255,18437
"1045",1045,59144,59199,336,18437
"1046",1046,59200,59299,1217,18437
"1047",1047,59300,59394,981,18437
"1048",1048,59395,59453,499,18438
"1049",1049,59454,59505,422,18439
"1050",1050,59506,59576,939,18439
"1051",1051,59577,59622,339,18439
"1052",1052,59623,59656,303,18439
"1053",1053,59657,59714,432,18439
"1054",1054,59715,59809,1043,18439
"1055",1055,59810,59851,403,18439
"1056",1056,59852,59887,99,18439
"1057",1057,59888,59944,524,18440
"1058",1058,59945,59993,479,18440
"1059",1059,59994,60045,553,18440
"1060",1060,60046,60106,930,18440
"1061",1061,60107,60161,417,18440
"1062",1062,60162,60215,358,18440
"1063",1063,60216,60277,472,18440
"1064",1064,60278,60335,425,18440
"1065",1065,60336,60392,320,18441
"1066",1066,60393,60444,434,18441
"1067",1067,60445,60496,553,18441
"1068",1068,60497,60552,618,18441
"1069",1069,60553,60602,498,18441
"1070",1070,60603,60637,207,18441
"1071",1071,60638,60674,345,18441
"1072",1072,60675,60728,500,18441
"1073",1073,60729,60800,743,18441
"1074",1074,60801,60866,1431,18441
"1075",1075,60867,60932,962,18441
"1076",1076,60933,60979,416,18442
"1077",1077,60980,61018,300,18442
"1078",1078,61019,61064,279,18442
"1079",1079,61065,61117,510,18442
"1080",1080,61118,61173,474,18442
"1081",1081,61174,61269,1811,18442
"1082",1082,61270,61325,514,18442
"1083",1083,61326,61383,518,18442
"1084",1084,61384,61457,792,18442
"1085",1085,61458,61494,488,18443
"1086",1086,61495,61548,431,18443
"1087",1087,61549,61607,406,18443
"1088",1088,61608,61658,363,18443
"1089",1089,61659,61727,770,18443
"1090",1090,61728,61787,471,18444
"1091",1091,61788,61835,316,18444
"1092",1092,61836,61893,780,18444
"1093",1093,61894,61933,188,18445
"1094",1094,61934,61985,887,18445
"1095",1095,61986,62029,254,18446
"1096",1096,62030,62072,383,18446
"1097",1097,62073,62139,795,18446
"1098",1098,62140,62193,421,18446
"1099",1099,62194,62256,418,18446
"1100",1100,62257,62317,460,18446
"1101",1101,62318,62375,892,18446
"1102",1102,62376,62429,459,18447
"1103",1103,62430,62497,631,18447
"1104",1104,62498,62565,684,18447
"1105",1105,62566,62635,806,18447
"1106",1106,62636,62689,407,18447
"1107",1107,62690,62734,229,18448
"1108",1108,62735,62781,370,18448
"1109",1109,62782,62829,427,18448
"1110",1110,62830,62910,1189,18448
"1111",1111,62911,62962,400,18448
"1112",1112,62963,63003,329,18448
"1113",1113,63004,63050,255,18448
"1114",1114,63051,63109,532,18448
"1115",1115,63110,63164,366,18448
"1116",1116,63165,63229,610,18448
"1117",1117,63230,63275,398,18448
"1118",1118,63276,63338,447,18448
"1119",1119,63339,63421,942,18448
"1120",1120,63422,63476,450,18448
"1121",1121,63477,63545,1188,18448
"1122",1122,63546,63605,426,18448
"1123",1123,63606,63671,660,18448
"1124",1124,63672,63735,437,18448
"1125",1125,63736,63769,370,18449
"1126",1126,63770,63813,329,18449
"1127",1127,63814,63848,84,18449
"1128",1128,63849,63895,365,18449
"1129",1129,63896,63939,387,18449
"1130",1130,63940,64023,971,18449
"1131",1131,64024,64070,171,18449
"1132",1132,64071,64116,172,18449
"1133",1133,64117,64178,415,18449
"1134",1134,64179,64240,383,18449
"1135",1135,64241,64291,372,18450
"1136",1136,64292,64324,522,18450
"1137",1137,64325,64385,896,18450
"1138",1138,64386,64447,441,18450
"1139",1139,64448,64484,324,18450
"1140",1140,64485,64562,790,18450
"1141",1141,64563,64622,519,18450
"1142",1142,64623,64680,536,18451
"1143",1143,64681,64741,446,18452
"1144",1144,64742,64782,142,18453
"1145",1145,64783,64835,430,18453
"1146",1146,64836,64879,301,18453
"1147",1147,64880,64915,330,18453
"1148",1148,64916,64964,414,18453
"1149",1149,64965,65023,486,18453
"1150",1150,65024,65070,257,18454
"1151",1151,65071,65127,464,18454
"1152",1152,65128,65181,455,18454
"1153",1153,65182,65234,419,18454
"1154",1154,65235,65279,322,18454
"1155",1155,65280,65326,307,18454
"1156",1156,65327,65374,444,18454
"1157",1157,65375,65423,296,18454
"1158",1158,65424,65460,326,18454
"1159",1159,65461,65520,492,18454
"1160",1160,65521,65556,91,18454
"1161",1161,65557,65626,868,18455
"1162",1162,65627,65706,818,18455
"1163",1163,65707,65773,1011,18455
"1164",1164,65774,65835,454,18455
"1165",1165,65836,65899,800,18455
"1166",1166,65900,65936,158,18455
"1167",1167,65937,65992,415,18455
"1168",1168,65993,66066,850,18455
"1169",1169,66067,66138,705,18455
"1170",1170,66139,66172,342,18455
"1171",1171,66173,66228,435,18455
"1172",1172,66229,66287,530,18455
"1173",1173,66288,66333,393,18455
"1174",1174,66334,66394,516,18455
"1175",1175,66395,66453,430,18455
"1176",1176,66454,66509,429,18455
"1177",1177,66510,66543,325,18455
"1178",1178,66544,66602,499,18455
"1179",1179,66603,66643,233,18456
"1180",1180,66644,66719,854,18456
"1181",1181,66720,66765,304,18456
"1182",1182,66766,66818,386,18456
"1183",1183,66819,66869,440,18456
"1184",1184,66870,66926,672,18456
"1185",1185,66927,66978,489,18456
"1186",1186,66979,67041,615,18456
"1187",1187,67042,67092,374,18456
"1188",1188,67093,67142,236,18456
"1189",1189,67143,67208,416,18456
"1190",1190,67209,67264,430,18456
"1191",1191,67265,67320,395,18456
"1192",1192,67321,67371,346,18457
"1193",1193,67372,67420,310,18457
"1194",1194,67421,67477,481,18457
"1195",1195,67478,67544,515,18457
"1196",1196,67545,67596,402,18457
"1197",1197,67597,67636,262,18457
"1198",1198,67637,67670,247,18457
"1199",1199,67671,67721,341,18457
"1200",1200,67722,67785,801,18457
"1201",1201,67786,67840,674,18457
"1202",1202,67841,67912,754,18457
"1203",1203,67913,67950,156,18457
"1204",1204,67951,67997,276,18457
"1205",1205,67998,68054,553,18457
"1206",1206,68055,68118,478,18457
"1207",1207,68119,68178,528,18457
"1208",1208,68179,68246,536,18457
"1209",1209,68247,68344,1614,18457
"1210",1210,68345,68398,423,18457
"1211",1211,68399,68453,512,18457
"1212",1212,68454,68517,558,18457
"1213",1213,68518,68582,538,18457
"1214",1214,68583,68621,119,18458
"1215",1215,68622,68655,169,18458
"1216",1216,68656,68696,623,18458
"1217",1217,68697,68790,910,18458
"1218",1218,68791,68868,770,18458
"1219",1219,68869,68923,470,18459
"1220",1220,68924,68970,883,18459
"1221",1221,68971,69014,306,18460
"1222",1222,69015,69076,652,18460
"1223",1223,69077,69129,468,18460
"1224",1224,69130,69225,1444,18460
"1225",1225,69226,69315,886,18460
"1226",1226,69316,69373,836,18460
"1227",1227,69374,69438,834,18460
"1228",1228,69439,69502,949,18460
"1229",1229,69503,69564,661,18460
"1230",1230,69565,69615,369,18461
"1231",1231,69616,69666,476,18461
"1232",1232,69667,69717,477,18461
"1233",1233,69718,69763,403,18461
"1234",1234,69764,69825,473,18461
"1235",1235,69826,69879,367,18461
"1236",1236,69880,69943,436,18461
"1237",1237,69944,70002,444,18461
"1238",1238,70003,70062,389,18462
"1239",1239,70063,70144,568,18462
"1240",1240,70145,70205,618,18462
"1241",1241,70206,70264,477,18462
"1242",1242,70265,70317,485,18462
"1243",1243,70318,70368,401,18462
"1244",1244,70369,70418,393,18463
"1245",1245,70419,70478,558,18463
"1246",1246,70479,70536,635,18463
"1247",1247,70537,70603,636,18463
"1248",1248,70604,70652,287,18463
"1249",1249,70653,70710,645,18463
"1250",1250,70711,70768,386,18463
"1251",1251,70769,70832,708,18463
"1252",1252,70833,70888,420,18463
"1253",1253,70889,70940,498,18464
"1254",1254,70941,71006,965,18464
"1255",1255,71007,71057,601,18464
"1256",1256,71058,71109,466,18464
"1257",1257,71110,71160,418,18464
"1258",1258,71161,71224,415,18464
"1259",1259,71225,71288,692,18464
"1260",1260,71289,71340,296,18464
"1261",1261,71341,71390,322,18464
"1262",1262,71391,71448,579,18465
"1263",1263,71449,71502,601,18465
"1264",1264,71503,71546,110,18465
"1265",1265,71547,71620,823,18465
"1266",1266,71621,71689,978,18465
"1267",1267,71690,71731,689,18466
"1268",1268,71732,71786,632,18466
"1269",1269,71787,71840,888,18466
"1270",1270,71841,71890,340,18466
"1271",1271,71891,71946,496,18467
"1272",1272,71947,72001,414,18467
"1273",1273,72002,72068,720,18467
"1274",1274,72069,72114,377,18467
"1275",1275,72115,72169,494,18467
"1276",1276,72170,72228,504,18467
"1277",1277,72229,72290,418,18468
"1278",1278,72291,72339,454,18468
"1279",1279,72340,72386,398,18468
"1280",1280,72387,72429,359,18468
"1281",1281,72430,72486,340,18468
"1282",1282,72487,72536,485,18468
"1283",1283,72537,72589,414,18468
"1284",1284,72590,72644,401,18469
"1285",1285,72645,72678,343,18469
"1286",1286,72679,72735,444,18469
"1287",1287,72736,72794,516,18469
"1288",1288,72795,72835,174,18469
"1289",1289,72836,72872,334,18469
"1290",1290,72873,72924,422,18469
"1291",1291,72925,72977,497,18469
"1292",1292,72978,73033,418,18469
"1293",1293,73034,73068,130,18469
"1294",1294,73069,73120,428,18470
"1295",1295,73121,73195,817,18470
"1296",1296,73196,73249,328,18470
"1297",1297,73250,73301,333,18470
"1298",1298,73302,73375,940,18470
"1299",1299,73376,73423,414,18470
"1300",1300,73424,73474,333,18471
"1301",1301,73475,73537,741,18471
"1302",1302,73538,73588,537,18471
"1303",1303,73589,73634,227,18471
"1304",1304,73635,73690,506,18471
"1305",1305,73691,73748,583,18472
"1306",1306,73749,73802,538,18472
"1307",1307,73803,73864,752,18472
"1308",1308,73865,73907,214,18474
"1309",1309,73908,73962,426,18474
"1310",1310,73963,74012,328,18474
"1311",1311,74013,74074,571,18474
"1312",1312,74075,74133,411,18475
"1313",1313,74134,74177,243,18475
"1314",1314,74178,74224,481,18475
"1315",1315,74225,74286,457,18475
"1316",1316,74287,74344,430,18475
"1317",1317,74345,74402,402,18475
"1318",1318,74403,74460,493,18475
"1319",1319,74461,74522,417,18475
"1320",1320,74523,74561,249,18476
"1321",1321,74562,74599,346,18476
"1322",1322,74600,74635,317,18476
"1323",1323,74636,74716,860,18476
"1324",1324,74717,74766,457,18476
"1325",1325,74767,74822,500,18476
"1326",1326,74823,74886,690,18476
"1327",1327,74887,74925,363,18477
"1328",1328,74926,74974,340,18477
"1329",1329,74975,75030,480,18477
"1330",1330,75031,75092,687,18477
"1331",1331,75093,75170,883,18477
"1332",1332,75171,75216,246,18477
"1333",1333,75217,75271,456,18478
"1334",1334,75272,75313,183,18478
"1335",1335,75314,75388,681,18478
"1336",1336,75389,75444,416,18478
"1337",1337,75445,75501,432,18480
"1338",1338,75502,75566,600,18481
"1339",1339,75567,75633,589,18481
"1340",1340,75634,75690,435,18481
"1341",1341,75691,75753,446,18481
"1342",1342,75754,75794,400,18481
"1343",1343,75795,75829,315,18481
"1344",1344,75830,75889,431,18481
"1345",1345,75890,75945,969,18481
"1346",1346,75946,75998,427,18482
"1347",1347,75999,76066,457,18482
"1348",1348,76067,76132,529,18482
"1349",1349,76133,76186,423,18482
"1350",1350,76187,76246,445,18482
"1351",1351,76247,76292,201,18482
"1352",1352,76293,76356,980,18482
"1353",1353,76357,76442,836,18483
"1354",1354,76443,76498,456,18483
"1355",1355,76499,76541,258,18483
"1356",1356,76542,76605,695,18483
"1357",1357,76606,76661,455,18484
"1358",1358,76662,76719,510,18484
"1359",1359,76720,76777,511,18484
"1360",1360,76778,76847,838,18484
"1361",1361,76848,76906,456,18484
"1362",1362,76907,76978,694,18484
"1363",1363,76979,77024,239,18484
"1364",1364,77025,77106,849,18484
"1365",1365,77107,77158,410,18484
"1366",1366,77159,77226,836,18485
"1367",1367,77227,77264,212,18485
"1368",1368,77265,77326,526,18485
"1369",1369,77327,77381,389,18485
"1370",1370,77382,77430,502,18485
"1371",1371,77431,77485,504,18486
"1372",1372,77486,77536,388,18487
"1373",1373,77537,77595,394,18487
"1374",1374,77596,77649,455,18488
"1375",1375,77650,77683,320,18488
"1376",1376,77684,77740,470,18488
"1377",1377,77741,77797,422,18488
"1378",1378,77798,77849,902,18488
"1379",1379,77850,77911,392,18488
"1380",1380,77912,77971,905,18488
"1381",1381,77972,78010,255,18489
"1382",1382,78011,78074,665,18489
"1383",1383,78075,78130,405,18489
"1384",1384,78131,78204,772,18489
"1385",1385,78205,78266,993,18489
"1386",1386,78267,78347,908,18490
"1387",1387,78348,78394,361,18490
"1388",1388,78395,78448,281,18490
"1389",1389,78449,78488,368,18491
"1390",1390,78489,78543,379,18491
"1391",1391,78544,78594,482,18491
"1392",1392,78595,78646,407,18491
"1393",1393,78647,78696,359,18491
"1394",1394,78697,78773,880,18491
"1395",1395,78774,78816,458,18491
"1396",1396,78817,78860,131,18491
"1397",1397,78861,78902,255,18491
"1398",1398,78903,78984,905,18491
